Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Return_1D,Return_5D,Return_10D,SMA_5,SMA_20,Volatility_5D,Volatility_20D,Daily_Range,Volume_Change,Next_Close,Direction
2014-04-07,RELIANCE,EQ,944.25,944.0,954.95,934.35,941.0,944.15,942.57,2949923,278050837780000.03,69335.0,1679384.0,0.5693,-0.000105904156738168,0.01439699167338171,0.042798762977689364,948.3700000000001,907.8299999999999,0.011234664112331568,0.013360740166311785,0.021818566964994995,0.03127501781180797,962.15,1
2014-04-09,RELIANCE,EQ,944.15,950.0,966.7,947.15,966.6,962.15,954.44,3071917,293195518810000.0,116088.0,2075926.0,0.6758,0.019064767250966508,0.020740504986208386,0.09422267712953492,952.28,912.1999999999998,0.012858067570698172,0.013288356481038727,0.020319077066985467,0.041354977740097,969.05,1
2014-04-10,RELIANCE,EQ,962.15,964.7,973.9,962.2,968.95,969.05,968.44,2434297,235747731780000.03,79645.0,1387548.0,0.5700000000000001,0.007171438964818311,0.011323314548110863,0.08735412926391373,954.45,917.085,0.011176514248392349,0.013134545566204888,0.012073680408647574,-0.20756420176717016,953.75,0
2014-04-11,RELIANCE,EQ,969.05,962.3,971.05,950.6,951.25,953.75,958.39,2672508,256129769765000.0,78289.0,1672944.0,0.626,-0.015788658995923743,0.0011546738046501748,0.058839855675825614,954.6700000000001,920.7950000000001,0.013614989210019477,0.01391600165700323,0.021441677588466507,0.09785617777945754,949.1,0
2014-04-15,RELIANCE,EQ,953.75,950.0,954.0,936.6,945.8,949.1,944.92,2117715,200106722515000.0,58753.0,1296856.0,0.6124,-0.004875491480996086,0.005136351601800371,0.0359657261365498,955.64,923.9424999999999,0.0130573974272928,0.014033796854459397,0.018333157728374225,-0.20759264331481886,941.3,0
2014-04-16,RELIANCE,EQ,949.1,946.5,959.0,938.1,941.8,941.3,948.01,2830152,268300647915000.0,64798.0,2037474.0,0.7199,-0.00821831208513335,-0.0030185881480697674,0.011334944936878921,955.07,926.1850000000001,0.013730323887558597,0.014132620983431054,0.022203335812174627,0.33641778992923976,959.1,1
2014-04-17,RELIANCE,EQ,941.3,945.0,961.8,943.8,961.0,959.1,954.84,1793418,171242399765000.0,54277.0,1113817.0,0.6211,0.018910018060129596,-0.003169983890245809,0.017504774029280634,954.46,928.99,0.01367517839971572,0.014570035003659826,0.01876759461995621,-0.3663174274738601,959.6,1
2014-04-21,RELIANCE,EQ,959.1,969.95,969.95,956.1,957.0,959.6,960.85,2701214,259545975085000.0,77933.0,1499011.0,0.5549000000000001,0.0005213220727766643,-0.00975181879159992,0.001461072844917588,952.57,931.6700000000001,0.013044046920945289,0.014581438882594907,0.014433097123801607,0.5061820501411272,967.75,1
2014-04-22,RELIANCE,EQ,959.6,960.0,988.75,956.1,966.95,967.75,973.54,4418930,430199617625000.0,96518.0,2378915.0,0.5383,0.008493122134222597,0.014678899082568808,0.015850522227470742,955.3700000000001,935.7674999999999,0.010923770714977358,0.013345453652021872,0.03373805218289845,0.6359051892963683,967.15,0
2014-04-23,RELIANCE,EQ,967.75,969.0,982.0,964.25,966.8,967.15,970.17,3494693,339045235460000.0,64113.0,2203397.0,0.6305,-0.0006199948333763805,0.019018017068801907,0.024252051893036697,958.9799999999999,939.7175000000001,0.01030852153861694,0.013389531502193568,0.01835289251925761,-0.20915402597461374,948.25,0
2014-04-25,RELIANCE,EQ,967.15,968.0,969.0,946.0,946.6,948.25,952.06,3029220,288399566040000.0,121611.0,1921915.0,0.6345000000000001,-0.019541953161350323,0.007383405927972042,0.004342530318275806,960.3700000000001,941.86,0.014144033059145054,0.013906543295782088,0.024255206960189825,-0.1331942462470952,945.0,0
2014-04-28,RELIANCE,EQ,948.25,949.8,956.0,941.35,945.65,945.0,949.29,3796899,360437060850000.0,59276.0,3161617.0,0.8327,-0.0034273662008963424,-0.01470128245229907,-0.017824663514005024,957.55,945.1450000000001,0.01029488585757708,0.01192227025869561,0.015502645502645478,0.2534246439677541,940.3,0
2014-04-29,RELIANCE,EQ,945.0,946.05,951.75,938.0,940.5,940.3,942.04,1919298,180805429380000.0,59007.0,1054327.0,0.5493,-0.004973544973545074,-0.02011254689453945,-0.02966823177338629,953.6899999999999,947.6,0.01012829662738456,0.011834875706535084,0.01462299266191641,-0.4945090717451267,935.8,0
2014-04-30,RELIANCE,EQ,940.3,943.9,960.0,929.1,936.1,935.8,944.61,3289582,310737816595000.0,84582.0,1817961.0,0.5526,-0.004785706689354408,-0.033014724877292734,-0.01882044560943652,947.3,949.3525,0.007403258322948018,0.011793363711714173,0.033019876041889266,0.7139506215293301,928.1,0
2014-05-02,RELIANCE,EQ,935.8,940.0,947.4,926.0,928.1,928.1,933.63,2073376,193577046060000.0,62398.0,1297890.0,0.626,-0.008228253900406046,-0.04037636354236673,-0.022126224844589593,939.49,949.95,0.006585699871860734,0.011438682734033381,0.02305786014438097,-0.36971445004258896,946.85,1
2014-05-05,RELIANCE,EQ,928.1,925.0,958.5,925.0,944.4,946.85,946.08,3474292,328695456845000.0,60809.0,1976350.0,0.5688000000000001,0.020202564378838384,-0.0014764039019246056,0.005896101136725784,939.21,950.7550000000001,0.011564382917894429,0.011772482064286197,0.03538047209167239,0.675669053755807,963.35,1
2014-05-06,RELIANCE,EQ,946.85,947.9,967.0,947.55,965.15,963.35,960.34,2832651,272031205415000.0,54806.0,1620848.0,0.5722,0.017426202672017777,0.019417989417989334,0.0044312376186008695,942.8799999999999,951.7924999999999,0.013693096954787123,0.01206351556151863,0.020189962111382204,-0.18468251948886272,960.85,0
2014-05-07,RELIANCE,EQ,963.35,960.1,971.4,957.05,958.9,960.85,964.17,2416483,232991107110000.0,49398.0,1217975.0,0.504,-0.002595110811231649,0.021854727214718705,0.0013026260942059498,946.99,951.925,0.013343392546813545,0.01152547522312234,0.014934693240360121,-0.14691820489004825,960.3,0
2014-05-08,RELIANCE,EQ,960.85,963.1,970.1,950.75,962.0,960.3,960.99,2731382,262482006110000.0,54741.0,1833316.0,0.6712,-0.0005724098454493731,0.02618080786492838,-0.007698269181090178,951.89,952.3075000000001,0.012737234623486495,0.011441415498507171,0.020149953139643885,0.13031293826606682,997.6,1
2014-05-09,RELIANCE,EQ,960.3,955.8,999.0,955.8,997.0,997.6,986.41,4217843,416051861960000.0,145066.0,2534620.0,0.6009000000000001,0.038842028532750206,0.07488417196422792,0.03148425787106457,965.79,954.975,0.016977246226475885,0.014068560001671542,0.04330392943063357,0.5442157120461364,1028.7,1
2014-05-12,RELIANCE,EQ,997.6,994.9,1049.0,994.1,1027.0,1028.7,1028.7,7051280,725367333230000.0,174802.0,4560850.0,0.6468,0.031174819566960776,0.08644452658816082,0.08484049564988139,982.1600000000001,959.2025,0.01851239012835071,0.01539910075265622,0.053368328958880114,0.6717739375315772,1063.4,1
2014-05-13,RELIANCE,EQ,1028.7,1040.0,1068.8,1034.5,1061.1,1063.4,1049.33,6140492,644338012680000.0,147434.0,3371765.0,0.5491,0.033731894624283054,0.10385633466549038,0.12529100529100545,1002.1700000000001,964.2650000000001,0.02001348968294986,0.016447362517262004,0.0322550310325371,-0.1291663357574795,1045.5,0
2014-05-14,RELIANCE,EQ,1063.4,1064.0,1068.0,1041.1,1044.9,1045.5,1050.6,4428958,465307831875000.0,99674.0,2929756.0,0.6615000000000001,-0.016832800451382468,0.08809907894052138,0.11187918749335335,1019.1,968.0875,0.024551186204450466,0.017152225359150234,0.025729316116690666,-0.27872913115105435,1053.4,1
2014-05-15,RELIANCE,EQ,1045.5,1045.5,1060.0,1039.25,1058.0,1053.4,1049.48,4769324,500530603850000.0,90269.0,3113905.0,0.6529,0.0075561932089909245,0.09694887014474651,0.12566787775165644,1037.72,973.0699999999999,0.023312312309550397,0.01652157554783503,0.019698120372128345,0.07685013043700128,1079.25,1
2014-05-16,RELIANCE,EQ,1053.4,1090.1,1145.25,1062.1,1075.0,1079.25,1105.14,12031151,1329611710065000.0,257255.0,6936068.0,0.5765,0.02453958610214535,0.08184643143544501,0.16285960564594326,1054.05,979.5775,0.021017282567629306,0.016891076341727953,0.0770442436877462,1.522611380564625,1120.05,1
2014-05-19,RELIANCE,EQ,1079.25,1091.0,1124.75,1086.9,1115.25,1120.05,1107.68,5439813,602554501830000.0,136549.0,3341005.0,0.6142000000000001,0.037804030576789494,0.08880139982502189,0.18292232138142261,1072.3200000000002,988.5150000000001,0.022376360330015145,0.017875148001693462,0.03379313423507871,-0.5478559782019193,1079.85,0
2014-05-20,RELIANCE,EQ,1120.05,1127.9,1129.0,1075.7,1080.0,1079.85,1089.48,5145199,560558275530000.0,173348.0,3488764.0,0.6781,-0.03589125485469402,0.015469249576828936,0.12093216380339422,1075.6100000000001,994.5525,0.030003983513512345,0.02029355285883337,0.04935870722785568,-0.05415884700448348,1078.4,0
2014-05-21,RELIANCE,EQ,1079.85,1079.85,1102.95,1073.75,1075.0,1078.4,1083.67,5026907,544748680885000.06,150006.0,3260605.0,0.6486,-0.001342779089688162,0.03146819703491155,0.1223395951501276,1082.19,1000.4925,0.028129196206328713,0.02032497882268364,0.027077151335311613,-0.022990753127332897,1100.8,1
2014-05-22,RELIANCE,EQ,1078.4,1086.0,1113.4,1084.7,1103.2,1100.8,1100.57,4284833,471573732550000.0,146254.0,2524061.0,0.5891,0.020771513353115667,0.04499715207898225,0.1463084452775174,1091.6699999999998,1007.1450000000001,0.02886070865372679,0.020586475756509685,0.026071947674418647,-0.14762039560310147,1127.45,1
2014-05-23,RELIANCE,EQ,1100.8,1111.55,1132.0,1102.0,1129.0,1127.45,1117.42,3786896,423155882940000.0,118761.0,2329725.0,0.6152000000000001,0.024209665697674465,0.044660643965716895,0.13016238973536498,1101.31,1015.1599999999999,0.02881714644758663,0.02087094433665617,0.02660871879019025,-0.11620919648443706,1101.7,0
2014-05-26,RELIANCE,EQ,1127.45,1132.5,1140.0,1075.0,1098.95,1101.7,1118.82,3674151,411070398460000.0,106221.0,1911287.0,0.5202,-0.022839150294913346,-0.016383197178697295,0.07096335180324687,1097.64,1022.8324999999999,0.026380020721048295,0.021110789485078912,0.058999727693564485,-0.029772404629015425,1087.95,0
2014-05-27,RELIANCE,EQ,1101.7,1103.0,1108.0,1075.1,1086.05,1087.95,1084.42,2576905,279446002475000.0,116762.0,1407957.0,0.5464,-0.012480711627484764,0.007501041811362796,0.02308632687605794,1099.26,1029.98,0.020511716589289214,0.02145703801691035,0.030240360310676125,-0.29863933191640735,1088.9,1
2014-05-28,RELIANCE,EQ,1087.95,1089.6,1106.6,1084.75,1089.5,1088.9,1092.19,2594834,283406101970000.0,88315.0,1348011.0,0.5195000000000001,0.0008732018934693997,0.009736646884273004,0.041511238641798176,1101.36,1037.41,0.020454375402565003,0.021320616817090216,0.020066121774267524,0.006957571194902368,1073.55,0
2014-05-29,RELIANCE,EQ,1088.9,1092.5,1093.4,1068.35,1079.0,1073.55,1076.31,6322422,680491364545000.0,120199.0,4240350.0,0.6707,-0.01409679493066407,-0.024754723837209336,0.019128536168596888,1095.91,1044.2975000000001,0.01833410967984577,0.021703030690705737,0.023333799077826074,1.436541990740063,1064.7,0
2014-05-30,RELIANCE,EQ,1073.55,1085.0,1089.7,1060.0,1066.0,1064.7,1071.85,3953091,423711519935000.0,101247.0,2545310.0,0.6439,-0.008243677518513293,-0.05565657013614789,-0.013481584433634453,1083.3600000000001,1051.1275,0.00865851594960184,0.021703604759628008,0.02789518174133563,-0.37475053073015374,1082.2,1
2014-06-02,RELIANCE,EQ,1064.7,1074.75,1088.25,1065.3,1082.9,1082.2,1077.17,2012972,216831712255000.03,105541.0,1073993.0,0.5335,0.01643655489809337,-0.017699918308069384,-0.03379313423507868,1079.46,1057.895,0.012570191033028961,0.021600142437408144,0.0212068009610054,-0.49078531205074716,1095.4,1
2014-06-03,RELIANCE,EQ,1082.2,1083.3,1102.0,1077.35,1098.0,1095.4,1091.77,2485694,271381220030000.03,74117.0,1324706.0,0.5329,0.012197375716133774,0.006847741164575538,0.014400148168727256,1080.95,1064.4975,0.013001004152495823,0.021497732324557976,0.02250319517984306,0.2348378417583552,1077.5,0
2014-06-04,RELIANCE,EQ,1095.4,1092.65,1101.8,1076.25,1078.25,1077.5,1088.33,2017568,219577455990000.0,68437.0,1146845.0,0.5684,-0.016341062625525038,-0.010469280925704871,-0.0008345697329377177,1078.67,1070.33,0.015268051728015828,0.022022595604805077,0.02371229698375866,-0.18832808865451656,1089.9,1
2014-06-05,RELIANCE,EQ,1077.5,1078.5,1094.9,1064.25,1092.1,1089.9,1080.15,4565820,493178338000000.0,118975.0,2690847.0,0.5893,0.01150812064965212,0.015229844907084011,-0.009901889534883579,1081.94,1076.81,0.0144737323544253,0.02199922735098761,0.028121846040921265,1.26303153103142,1122.4,1
2014-06-06,RELIANCE,EQ,1089.9,1107.4,1133.0,1104.1,1126.0,1122.4,1118.93,6701908,749897568545000.0,155276.0,3368644.0,0.5025999999999999,0.029819249472428755,0.054193669578284975,-0.004479134329681944,1093.48,1083.05,0.016826802518484812,0.021386772603883945,0.02574839629365653,0.46784323516914816,1122.65,1
2014-06-09,RELIANCE,EQ,1122.4,1130.0,1132.7,1112.1,1125.3,1122.65,1120.71,3085371,345779092315000.0,76498.0,1629335.0,0.5281,0.0002227369921596889,0.03737756422103122,0.01901606607969497,1101.5700000000002,1087.7475,0.017011998261058623,0.020583712960022253,0.018349441054647607,-0.5396279686322164,1118.3,0
2014-06-10,RELIANCE,EQ,1122.65,1130.45,1130.45,1100.45,1118.2,1118.3,1112.33,3602608,400730386335000.0,96462.0,2294352.0,0.6369,-0.0038747606110542954,0.020905605258352944,0.027896502596626682,1106.15,1090.4924999999998,0.017411834018587168,0.019467975931464918,0.026826432978628276,0.16764175199676146,1102.1,0
2014-06-11,RELIANCE,EQ,1118.3,1120.0,1120.0,1092.5,1096.0,1102.1,1104.58,3466329,382884987415000.0,91489.0,2053908.0,0.5925,-0.014486273808459349,0.02283062645011591,0.012122325282394986,1111.0700000000002,1093.3225,0.016874487932318886,0.019350782892947786,0.0249523636693585,-0.03782787358491402,1094.15,0
2014-06-12,RELIANCE,EQ,1102.1,1098.55,1113.5,1084.1,1095.7,1094.15,1099.04,2689818,295621846770000.0,74922.0,1384396.0,0.5147,-0.007213501497141617,0.003899440315625391,0.01918867309394079,1111.92,1095.3600000000001,0.017045132226553985,0.019442018509767196,0.02687017319380349,-0.22401537765168855,1081.9,0
2014-06-13,RELIANCE,EQ,1094.15,1100.3,1107.0,1072.7,1080.0,1081.9,1087.67,3348036,364154945840000.0,146066.0,1989419.0,0.5942000000000001,-0.011195905497418113,-0.036083392729864605,0.016154785385554593,1103.8200000000002,1095.4925,0.005812733317217044,0.018903794059785074,0.03170348461040757,0.2447072627218645,1065.45,0
2014-06-16,RELIANCE,EQ,1081.9,1084.0,1084.0,1057.15,1064.95,1065.45,1066.34,3285055,350298750860000.0,112424.0,2054749.0,0.6255,-0.015204732415195488,-0.05095087516144836,-0.015477730548881907,1092.3799999999999,1092.7625000000003,0.004825685218291028,0.016986367369213943,0.025200619456567562,-0.018811326998873334,1090.05,1
2014-06-17,RELIANCE,EQ,1065.45,1058.1,1093.3,1058.1,1093.3,1090.05,1074.37,3617320,388632705765000.0,105608.0,2204999.0,0.6096,0.023088835703223953,-0.025261557721541594,-0.004884060617126318,1086.73,1093.2725,0.016018719148237864,0.015946288856161277,0.0322920966928123,0.10114442528359491,1066.75,0
2014-06-18,RELIANCE,EQ,1090.05,1088.0,1101.65,1060.65,1062.1,1066.75,1082.7,4391701,475488798550000.0,131809.0,1794798.0,0.4087,-0.02137516627677627,-0.03207512929861167,-0.00997679814385155,1079.66,1092.69,0.017284609209012817,0.0166860836117294,0.038434497304898056,0.21407589043822495,1042.1,0
2014-06-19,RELIANCE,EQ,1066.75,1074.0,1074.95,1031.6,1040.25,1042.1,1048.5,5286280,554268473990000.0,152137.0,2862157.0,0.5414,-0.023107569721115606,-0.04757117397066235,-0.04385723460867985,1069.25,1089.7549999999999,0.018865447630137474,0.01663893559734254,0.041598694942903885,0.2036976105613748,1036.5,0
2014-06-20,RELIANCE,EQ,1042.1,1045.9,1049.4,1034.25,1038.35,1036.5,1040.52,2938456,305752927600000.0,109358.0,1652715.0,0.5624,-0.005373764513962098,-0.04196321286625393,-0.07653243050605851,1060.17,1085.2075,0.01891875163054357,0.015398392983266963,0.014616497829233084,-0.4441353844291259,1037.95,1
2014-06-23,RELIANCE,EQ,1036.5,1037.0,1044.9,1024.0,1041.65,1037.95,1034.06,3375785,349076156180000.0,100193.0,1772781.0,0.5251,0.0013989387361312833,-0.02581069031864469,-0.07544648821983702,1054.67,1082.02,0.01888168271127574,0.014786283271079784,0.020135844693867807,0.14882952135407157,1059.85,1
2014-06-24,RELIANCE,EQ,1037.95,1045.0,1062.8,1045.0,1061.1,1059.85,1055.58,2717888,286895448925000.0,83569.0,1368285.0,0.5034000000000001,0.021099282239028794,-0.027705151139856055,-0.05226683358669415,1048.6299999999999,1080.615,0.018146463192421282,0.01552585861641132,0.01679482945699859,-0.19488711514506996,1051.0,0
2014-06-25,RELIANCE,EQ,1059.85,1057.65,1059.35,1048.15,1048.65,1051.0,1052.85,2414935,254255775675000.0,75121.0,1431372.0,0.5927,-0.008350238241260466,-0.01476447152566207,-0.046366028491062417,1045.48,1078.7199999999998,0.0161137468461861,0.015598057378002976,0.010656517602283366,-0.1114663297383851,1011.9,0
2014-06-26,RELIANCE,EQ,1051.0,1025.0,1026.9,1006.7,1017.75,1011.9,1016.25,5595871,568679774955000.0,151538.0,2838082.0,0.5072,-0.03720266412940054,-0.028979944343153208,-0.07517250833980726,1039.44,1075.6375,0.021024649077252558,0.017327875713717075,0.01996244688210302,1.317193216380565,1012.1,1
2014-06-27,RELIANCE,EQ,1011.9,1010.0,1023.5,1007.2,1012.45,1012.1,1013.62,2108794,213750578460000.0,84105.0,1059013.0,0.5022,0.00019764798893184832,-0.023540762180414787,-0.06451612903225812,1034.56,1073.0075,0.02119228460488704,0.017291322822362308,0.016105127951783375,-0.623151784592604,1015.4,1
2014-06-30,RELIANCE,EQ,1012.1,1012.55,1020.0,1000.0,1013.6,1015.4,1011.25,4721740,477487881420000.0,135840.0,2376297.0,0.5033,0.0032605473767413073,-0.021725516643383624,-0.04697545637993339,1030.05,1069.6675,0.021339242428656226,0.01677980146083193,0.019696671262556628,1.239071241667038,1008.0,0
2014-07-01,RELIANCE,EQ,1015.4,1017.2,1020.55,1006.95,1007.9,1008.0,1011.51,2206576,223198302550000.0,71052.0,1167910.0,0.5293,-0.0072877683671459526,-0.048922017266594287,-0.07527177652401262,1019.6800000000001,1065.2975000000001,0.01604540996618311,0.01640971537224207,0.013492063492063402,-0.5326773604645745,1018.25,1
2014-07-02,RELIANCE,EQ,1008.0,1017.0,1027.35,1012.0,1017.7,1018.25,1019.31,2810085,286434616580000.0,92700.0,1528178.0,0.5438000000000001,0.010168650793650702,-0.031160799238820203,-0.04546519803140381,1013.1300000000001,1062.335,0.018443896596610214,0.016432822164296184,0.015074883378345111,0.27350474218880283,1006.5,0
2014-07-03,RELIANCE,EQ,1018.25,1020.0,1025.0,1003.5,1004.9,1006.5,1010.58,2645940,267394725065000.0,90143.0,1553936.0,0.5872999999999999,-0.011539405843358663,-0.005336495701156241,-0.03416178869590247,1012.05,1058.165,0.008586798959880439,0.016190691746932318,0.02136115250869349,-0.058412823811379355,1031.95,1
2014-07-04,RELIANCE,EQ,1006.5,1005.0,1036.8,1003.3,1034.7,1031.95,1019.09,2961779,301833091140000.0,99739.0,1308212.0,0.4417,0.025285643318430306,0.01961268649342962,-0.004389773275446207,1016.0200000000001,1053.6425000000002,0.014667668349317941,0.015719399962678963,0.03246281312079073,0.11936740818007974,1027.2,0
